# Node, all count, hit count, without preloading, with preloading
1211, 2100, 158, 1141699, 1116080
1212, 2101, 158, 1141744, 1116125
1213, 2102, 158, 1142124, 1116505
1214, 2103, 158, 1143131, 1117512
1215, 2104, 158, 1143542, 1117923
1215, 2105, 158, 1143844, 1118225
1216, 2106, 158, 1144292, 1118673
1217, 2107, 158, 1144913, 1119294
1218, 2108, 158, 1145503, 1119884
1219, 2109, 158, 1148316, 1122697
1219, 2110, 158, 1148998, 1123379
1219, 2111, 158, 1149467, 1123848
1219, 2112, 159, 1149733, 1123908
1219, 2113, 160, 1150019, 1123968
1219, 2114, 161, 1150264, 1124028
1219, 2115, 162, 1150532, 1124088
1219, 2116, 163, 1150959, 1124148
1219, 2117, 163, 1152272, 1125461
1220, 2118, 163, 1152376, 1125565
1220, 2119, 163, 1156396, 1129585
1221, 2120, 163, 1160595, 1133784
1222, 2121, 163, 1163126, 1136315
1222, 2122, 163, 1163418, 1136607
1223, 2123, 163, 1166204, 1139393
1224, 2124, 163, 1167657, 1140846
1224, 2125, 163, 1167930, 1141119
1224, 2126, 163, 1167976, 1141165
1225, 2127, 163, 1168278, 1141467
1225, 2128, 163, 1168501, 1141690
1225, 2129, 163, 1168553, 1141742
1225, 2130, 163, 1168756, 1141945
1226, 2131, 163, 1168994, 1142183
1226, 2132, 163, 1169139, 1142328
1227, 2133, 163, 1169502, 1142691
1227, 2134, 163, 1169551, 1142740
1227, 2135, 163, 1169630, 1142819
1228, 2136, 163, 1169928, 1143117
1229, 2137, 163, 1170200, 1143389
1230, 2138, 163, 1170437, 1143626
1230, 2139, 163, 1170505, 1143694
1231, 2140, 163, 1170708, 1143897
1231, 2141, 163, 1170761, 1143950
1232, 2142, 163, 1170985, 1144174
1233, 2143, 163, 1171184, 1144373
1234, 2144, 163, 1171755, 1144944
1234, 2145, 163, 1171819, 1145008
1234, 2146, 163, 1171888, 1145077
1235, 2147, 163, 1172381, 1145570
1235, 2148, 163, 1172431, 1145620
1235, 2149, 163, 1172489, 1145678
1236, 2150, 163, 1172820, 1146009
1237, 2151, 163, 1173094, 1146283
1237, 2152, 163, 1173146, 1146335
1238, 2153, 163, 1173423, 1146612
1239, 2154, 163, 1174038, 1147227
1239, 2155, 163, 1174317, 1147506
1239, 2156, 163, 1178501, 1151690
1239, 2157, 163, 1178661, 1151850
1240, 2158, 163, 1179692, 1152881
1241, 2159, 163, 1180819, 1154008
1241, 2160, 163, 1181038, 1154227
1242, 2161, 163, 1181591, 1154780
1242, 2162, 163, 1182018, 1155207
1243, 2163, 163, 1185947, 1159136
1244, 2164, 163, 1186244, 1159433
1245, 2165, 163, 1187773, 1160962
1245, 2166, 163, 1188264, 1161453
1246, 2167, 163, 1188891, 1162080
1247, 2168, 163, 1190209, 1163398
1248, 2169, 163, 1191271, 1164460
1248, 2170, 163, 1192543, 1165732
1249, 2171, 163, 1194637, 1167826
1250, 2172, 163, 1195081, 1168270
1251, 2173, 163, 1197593, 1170782
1251, 2174, 163, 1198666, 1171855
1252, 2175, 163, 1199862, 1173051
1253, 2176, 163, 1201431, 1174620
1254, 2177, 163, 1202720, 1175909
1255, 2178, 163, 1203125, 1176314
1255, 2179, 163, 1203195, 1176384
1256, 2180, 163, 1204015, 1177204
1256, 2181, 163, 1204064, 1177253
1257, 2182, 163, 1204177, 1177366
1258, 2183, 163, 1205714, 1178903
1259, 2184, 163, 1206175, 1179364
1260, 2185, 163, 1206712, 1179901
1261, 2186, 163, 1206857, 1180046
1261, 2187, 163, 1206884, 1180073
1262, 2188, 163, 1207444, 1180633
1262, 2189, 163, 1207506, 1180695
1263, 2190, 163, 1207621, 1180810
1264, 2191, 163, 1208144, 1181333
1264, 2192, 163, 1208206, 1181395
1264, 2193, 164, 1208236, 1181455
1264, 2194, 165, 1208262, 1181515
1264, 2195, 166, 1208296, 1181575
1264, 2196, 167, 1208319, 1181635
1264, 2197, 167, 1208379, 1181695
1265, 2198, 167, 1208749, 1182065
1265, 2199, 167, 1208798, 1182114
1265, 2200, 168, 1208839, 1182174
1266, 2201, 168, 1209314, 1182649
1267, 2202, 168, 1209648, 1182983
1268, 2203, 168, 1209826, 1183161
1269, 2204, 168, 1210871, 1184206
1270, 2205, 168, 1211333, 1184668
1270, 2206, 168, 1211393, 1184728
1271, 2207, 168, 1211998, 1185333
1272, 2208, 168, 1212812, 1186147
1273, 2209, 168, 1213104, 1186439
1274, 2210, 168, 1213495, 1186830
1275, 2211, 168, 1213918, 1187253
1276, 2212, 168, 1215746, 1189081
1277, 2213, 168, 1215790, 1189125
1278, 2214, 168, 1215830, 1189165
1279, 2215, 168, 1216162, 1189497
1279, 2216, 168, 1216227, 1189562
1280, 2217, 168, 1216346, 1189681
1280, 2218, 168, 1216382, 1189717
1281, 2219, 168, 1216729, 1190064
1281, 2220, 168, 1216790, 1190125
1282, 2221, 168, 1217094, 1190429
1283, 2222, 168, 1219516, 1192851
1284, 2223, 168, 1220958, 1194293
1285, 2224, 168, 1224528, 1197863
1286, 2225, 168, 1226231, 1199566
1287, 2226, 168, 1228146, 1201481
1287, 2227, 168, 1228201, 1201536
1288, 2228, 168, 1228496, 1201831
1288, 2229, 168, 1228551, 1201886
1288, 2230, 168, 1228588, 1201923
1289, 2231, 168, 1228977, 1202312
1289, 2232, 168, 1229029, 1202364
1290, 2233, 168, 1229580, 1202915
1291, 2234, 168, 1229961, 1203296
1291, 2235, 168, 1230005, 1203340
1291, 2236, 168, 1230044, 1203379
1292, 2237, 168, 1230452, 1203787
1292, 2238, 168, 1230499, 1203834
1293, 2239, 168, 1230737, 1204072
1294, 2240, 168, 1230957, 1204292
1295, 2241, 168, 1231656, 1204991
1296, 2242, 168, 1231830, 1205165
1296, 2243, 168, 1231865, 1205200
1297, 2244, 168, 1233296, 1206631
1297, 2245, 168, 1233347, 1206682
1297, 2246, 169, 1233380, 1206742
1297, 2247, 170, 1233404, 1206802
1297, 2248, 171, 1233420, 1206862
1297, 2249, 172, 1233434, 1206922
1297, 2250, 173, 1233468, 1206982
1297, 2251, 174, 1233495, 1207042
1297, 2252, 175, 1233516, 1207102
1297, 2253, 176, 1233540, 1207162
1297, 2254, 177, 1233563, 1207222
1297, 2255, 178, 1233592, 1207282
1297, 2256, 179, 1233609, 1207342
1297, 2257, 179, 1233671, 1207404
1297, 2258, 180, 1233706, 1207464
1298, 2259, 180, 1234088, 1207846
1298, 2260, 180, 1234140, 1207898
1299, 2261, 180, 1234513, 1208271
1300, 2262, 180, 1234805, 1208563
1301, 2263, 180, 1234960, 1208718
1302, 2264, 180, 1236025, 1209783
1303, 2265, 180, 1236349, 1210107
1303, 2266, 180, 1236395, 1210153
1304, 2267, 180, 1237211, 1210969
1305, 2268, 180, 1237622, 1211380
1305, 2269, 180, 1237678, 1211436
1306, 2270, 180, 1237791, 1211549
1307, 2271, 180, 1238316, 1212074
1308, 2272, 180, 1238760, 1212518
1308, 2273, 180, 1238810, 1212568
1309, 2274, 180, 1238925, 1212683
1310, 2275, 180, 1239421, 1213179
1311, 2276, 180, 1239820, 1213578
1312, 2277, 180, 1240237, 1213995
1313, 2278, 180, 1240630, 1214388
1314, 2279, 180, 1240914, 1214672
1315, 2280, 180, 1241593, 1215351
1316, 2281, 180, 1242048, 1215806
1317, 2282, 180, 1242511, 1216269
1318, 2283, 180, 1242643, 1216401
1318, 2284, 180, 1242671, 1216429
1319, 2285, 180, 1243208, 1216966
1320, 2286, 180, 1243783, 1217541
1321, 2287, 180, 1244179, 1217937
1322, 2288, 180, 1244718, 1218476
1323, 2289, 180, 1245065, 1218823
1324, 2290, 180, 1247667, 1221425
1325, 2291, 180, 1248528, 1222286
1326, 2292, 180, 1249417, 1223175
1326, 2293, 180, 1249480, 1223238
1326, 2294, 180, 1251281, 1225039
1327, 2295, 180, 1252600, 1226358
1328, 2296, 180, 1253080, 1226838
1329, 2297, 180, 1253530, 1227288
1330, 2298, 180, 1253974, 1227732
1331, 2299, 180, 1254279, 1228037
1332, 2300, 180, 1254731, 1228489
1333, 2301, 180, 1255083, 1228841
1334, 2302, 180, 1255708, 1229466
1335, 2303, 180, 1256334, 1230092
1335, 2304, 180, 1256578, 1230336
1335, 2305, 180, 1257703, 1231461
1336, 2306, 180, 1260461, 1234219
1336, 2307, 180, 1260657, 1234415
1336, 2308, 180, 1261919, 1235677
1337, 2309, 180, 1263514, 1237272
1338, 2310, 180, 1263730, 1237488
1339, 2311, 180, 1266824, 1240582
1340, 2312, 180, 1267703, 1241461
1340, 2313, 180, 1269048, 1242806
1341, 2314, 180, 1272293, 1246051
1342, 2315, 180, 1272616, 1246374
1343, 2316, 180, 1277626, 1251384
1343, 2317, 180, 1278317, 1252075
1344, 2318, 180, 1278793, 1252551
1345, 2319, 180, 1279086, 1252844
1345, 2320, 180, 1280342, 1254100
1345, 2321, 180, 1280396, 1254154
1346, 2322, 180, 1280517, 1254275
1346, 2323, 180, 1281823, 1255581
1347, 2324, 180, 1282674, 1256432
1348, 2325, 180, 1286872, 1260630
1348, 2326, 180, 1287401, 1261159
1349, 2327, 180, 1288759, 1262517
1350, 2328, 180, 1289630, 1263388
1350, 2329, 180, 1290479, 1264237
1350, 2330, 180, 1290939, 1264697
1351, 2331, 180, 1292213, 1265971
1351, 2332, 180, 1292655, 1266413
1351, 2333, 180, 1293533, 1267291
1351, 2334, 180, 1295438, 1269196
1351, 2335, 180, 1295856, 1269614
1352, 2336, 180, 1296231, 1269989
1352, 2337, 180, 1296672, 1270430
1353, 2338, 180, 1297104, 1270862
1354, 2339, 180, 1297822, 1271580
1354, 2340, 180, 1298283, 1272041
1354, 2341, 181, 1298732, 1272101
1354, 2342, 182, 1299204, 1272161
1354, 2343, 182, 1299631, 1272588
1355, 2344, 182, 1301048, 1274005
1356, 2345, 182, 1304070, 1277027
1357, 2346, 182, 1305191, 1278148
1358, 2347, 182, 1306381, 1279338
1359, 2348, 182, 1307255, 1280212
1359, 2349, 182, 1307682, 1280639
1360, 2350, 182, 1308670, 1281627
1360, 2351, 182, 1309825, 1282782
1361, 2352, 182, 1310004, 1282961
1362, 2353, 182, 1310196, 1283153
1363, 2354, 182, 1310864, 1283821
1363, 2355, 182, 1311291, 1284248
1364, 2356, 182, 1311439, 1284396
1364, 2357, 182, 1311478, 1284435
1364, 2358, 183, 1311502, 1284495
1365, 2359, 183, 1312075, 1285068
1366, 2360, 183, 1312488, 1285481
1367, 2361, 183, 1312939, 1285932
1368, 2362, 183, 1313244, 1286237
1369, 2363, 183, 1313608, 1286601
1370, 2364, 183, 1313960, 1286953
1371, 2365, 183, 1314434, 1287427
1372, 2366, 183, 1314831, 1287824
1372, 2367, 183, 1315146, 1288139
1372, 2368, 183, 1315459, 1288452
1372, 2369, 183, 1315884, 1288877
1372, 2370, 183, 1315939, 1288932
1373, 2371, 183, 1316055, 1289048
1373, 2372, 183, 1316996, 1289989
1374, 2373, 183, 1317162, 1290155
1375, 2374, 183, 1317329, 1290322
1376, 2375, 183, 1317926, 1290919
1377, 2376, 183, 1318880, 1291873
1377, 2377, 183, 1319736, 1292729
1378, 2378, 183, 1320175, 1293168
1379, 2379, 183, 1321662, 1294655
1379, 2380, 183, 1322701, 1295694
1380, 2381, 183, 1323423, 1296416
1380, 2382, 183, 1323842, 1296835
1380, 2383, 183, 1324565, 1297558
1381, 2384, 183, 1324722, 1297715
1382, 2385, 183, 1324873, 1297866
1383, 2386, 183, 1325746, 1298739
1384, 2387, 183, 1326381, 1299374
1384, 2388, 183, 1327520, 1300513
1384, 2389, 183, 1327949, 1300942
1385, 2390, 183, 1330110, 1303103
1386, 2391, 183, 1330557, 1303550
1387, 2392, 183, 1330663, 1303656
1388, 2393, 183, 1335562, 1308555
1389, 2394, 183, 1340921, 1313914
1390, 2395, 183, 1341822, 1314815
1391, 2396, 183, 1342670, 1315663
1391, 2397, 183, 1344103, 1317096
1392, 2398, 183, 1345052, 1318045
1393, 2399, 183, 1346630, 1319623
1393, 2400, 183, 1347488, 1320481
1394, 2401, 183, 1347591, 1320584
1394, 2402, 183, 1349577, 1322570
1394, 2403, 183, 1354021, 1327014
1395, 2404, 183, 1354879, 1327872
1395, 2405, 183, 1355447, 1328440
1395, 2406, 183, 1358393, 1331386
1396, 2407, 183, 1360655, 1333648
1396, 2408, 183, 1361159, 1334152
1396, 2409, 183, 1361687, 1334680
1396, 2410, 183, 1362295, 1335288
1397, 2411, 183, 1362885, 1335878
1398, 2412, 183, 1363324, 1336317
1398, 2413, 183, 1363395, 1336388
1399, 2414, 183, 1363515, 1336508
1400, 2415, 183, 1364037, 1337030
1401, 2416, 183, 1364453, 1337446
1401, 2417, 183, 1364502, 1337495
1402, 2418, 183, 1364622, 1337615
1402, 2419, 183, 1364645, 1337638
1403, 2420, 183, 1365315, 1338308
1404, 2421, 183, 1365830, 1338823
1405, 2422, 183, 1365961, 1338954
1405, 2423, 183, 1365991, 1338984
1405, 2424, 183, 1367196, 1340189
1406, 2425, 183, 1370027, 1343020
1407, 2426, 183, 1370580, 1343573
1408, 2427, 183, 1371141, 1344134
1408, 2428, 183, 1371656, 1344649
1409, 2429, 183, 1372261, 1345254
1409, 2430, 183, 1372830, 1345823
1409, 2431, 183, 1374083, 1347076
1410, 2432, 183, 1378355, 1351348
1411, 2433, 183, 1382550, 1355543
1411, 2434, 183, 1383684, 1356677
1411, 2435, 183, 1383774, 1356767
1412, 2436, 183, 1384333, 1357326
1412, 2437, 183, 1384370, 1357363
1412, 2438, 183, 1384416, 1357409
1412, 2439, 184, 1384463, 1357469
1413, 2440, 184, 1384985, 1357991
1414, 2441, 184, 1386342, 1359348
1415, 2442, 184, 1386808, 1359814
1415, 2443, 184, 1387136, 1360142
1415, 2444, 184, 1387483, 1360489
1415, 2445, 184, 1387519, 1360525
1416, 2446, 184, 1387829, 1360835
1417, 2447, 184, 1392572, 1365578
1418, 2448, 184, 1392704, 1365710
1419, 2449, 184, 1394584, 1367590
1420, 2450, 184, 1395377, 1368383
1421, 2451, 184, 1400055, 1373061
1422, 2452, 184, 1402909, 1375915
1423, 2453, 184, 1407592, 1380598
1423, 2454, 184, 1409512, 1382518
1424, 2455, 184, 1410280, 1383286
1425, 2456, 184, 1411910, 1384916
1425, 2457, 184, 1412123, 1385129
1426, 2458, 184, 1412785, 1385791
1426, 2459, 184, 1412840, 1385846
1427, 2460, 184, 1413176, 1386182
1428, 2461, 184, 1414706, 1387712
1428, 2462, 184, 1415198, 1388204
1428, 2463, 185, 1415728, 1388264
1428, 2464, 186, 1416362, 1388324
1428, 2465, 186, 1416428, 1388390
1429, 2466, 186, 1417155, 1389117
1429, 2467, 186, 1417616, 1389578
1429, 2468, 186, 1417674, 1389636
1430, 2469, 186, 1417787, 1389749
1431, 2470, 186, 1418320, 1390282
1432, 2471, 186, 1418783, 1390745
1433, 2472, 186, 1419246, 1391208
1434, 2473, 186, 1422625, 1394587
1434, 2474, 186, 1422683, 1394645
1435, 2475, 186, 1423918, 1395880
1436, 2476, 186, 1427510, 1399472
1437, 2477, 186, 1427798, 1399760
1438, 2478, 186, 1430764, 1402726
1439, 2479, 186, 1432875, 1404837
1440, 2480, 186, 1433539, 1405501
1441, 2481, 186, 1433642, 1405604
1442, 2482, 186, 1436889, 1408851
1443, 2483, 186, 1437612, 1409574
1444, 2484, 186, 1438324, 1410286
1445, 2485, 186, 1438436, 1410398
1446, 2486, 186, 1441143, 1413105
1447, 2487, 186, 1441874, 1413836
1447, 2488, 186, 1441929, 1413891
1448, 2489, 186, 1442916, 1414878
1449, 2490, 186, 1443262, 1415224
1450, 2491, 186, 1443858, 1415820
1451, 2492, 186, 1444039, 1416001
1452, 2493, 186, 1444196, 1416158
1453, 2494, 186, 1446480, 1418442
1454, 2495, 186, 1448764, 1420726
1455, 2496, 186, 1449685, 1421647
1455, 2497, 186, 1450205, 1422167
1455, 2498, 186, 1450390, 1422352
1455, 2499, 186, 1450553, 1422515
1455, 2500, 186, 1451133, 1423095
1456, 2501, 186, 1451379, 1423341
1457, 2502, 186, 1452303, 1424265
1458, 2503, 186, 1452866, 1424828
1459, 2504, 186, 1453765, 1425727
1460, 2505, 186, 1455518, 1427480
1461, 2506, 186, 1460088, 1432050
1461, 2507, 186, 1460674, 1432636
1461, 2508, 186, 1460724, 1432686
1461, 2509, 186, 1461311, 1433273
1462, 2510, 186, 1461532, 1433494
1463, 2511, 186, 1462358, 1434320
1464, 2512, 186, 1462849, 1434811
1464, 2513, 186, 1463378, 1435340
1465, 2514, 186, 1463849, 1435811
1465, 2515, 186, 1464373, 1436335
1466, 2516, 186, 1464857, 1436819
1466, 2517, 186, 1465328, 1437290
1467, 2518, 186, 1465849, 1437811
1468, 2519, 186, 1466370, 1438332
1469, 2520, 186, 1466891, 1438853
1470, 2521, 186, 1472479, 1444441
1471, 2522, 186, 1474016, 1445978
1472, 2523, 186, 1474513, 1446475
1473, 2524, 186, 1475010, 1446972
1474, 2525, 186, 1475507, 1447469
1475, 2526, 186, 1478734, 1450696
1475, 2527, 186, 1479793, 1451755
1476, 2528, 186, 1480296, 1452258
1477, 2529, 186, 1480799, 1452761
1478, 2530, 186, 1484313, 1456275
1479, 2531, 186, 1485475, 1457437
1480, 2532, 186, 1486040, 1458002
1481, 2533, 186, 1487425, 1459387
1482, 2534, 186, 1487727, 1459689
1483, 2535, 186, 1491980, 1463942
1484, 2536, 186, 1493329, 1465291
1485, 2537, 186, 1494671, 1466633
1485, 2538, 186, 1494722, 1466684
1486, 2539, 186, 1495064, 1467026
1487, 2540, 186, 1495361, 1467323
1488, 2541, 186, 1498583, 1470545
1488, 2542, 186, 1503456, 1475418
1488, 2543, 187, 1505028, 1475478
1489, 2544, 187, 1505466, 1475916
1490, 2545, 187, 1507813, 1478263
1491, 2546, 187, 1507864, 1478314
1492, 2547, 187, 1508478, 1478928
1493, 2548, 187, 1508753, 1479203
1494, 2549, 187, 1508815, 1479265
1495, 2550, 187, 1509385, 1479835
1496, 2551, 187, 1509469, 1479919
1497, 2552, 187, 1509939, 1480389
1498, 2553, 187, 1510211, 1480661
1499, 2554, 187, 1510669, 1481119
1500, 2555, 187, 1511103, 1481553
1501, 2556, 187, 1511430, 1481880
1502, 2557, 187, 1511795, 1482245
1503, 2558, 187, 1512130, 1482580
1504, 2559, 187, 1512491, 1482941
1505, 2560, 187, 1512957, 1483407
1506, 2561, 187, 1513340, 1483790
1507, 2562, 187, 1513825, 1484275
1508, 2563, 187, 1514322, 1484772
1509, 2564, 187, 1514830, 1485280
1510, 2565, 187, 1516800, 1487250
1511, 2566, 187, 1516840, 1487290
1511, 2567, 187, 1516895, 1487345
1512, 2568, 187, 1517019, 1487469
1513, 2569, 187, 1517991, 1488441
1514, 2570, 187, 1518007, 1488457
1515, 2571, 187, 1518017, 1488467
1515, 2572, 187, 1518029, 1488479
1516, 2573, 187, 1518043, 1488493
1517, 2574, 187, 1518055, 1488505
1518, 2575, 187, 1518065, 1488515
1519, 2576, 187, 1518078, 1488528
1520, 2577, 187, 1518091, 1488541
1521, 2578, 187, 1518103, 1488553
1522, 2579, 187, 1518115, 1488565
1523, 2580, 187, 1518125, 1488575
1523, 2581, 187, 1518145, 1488595
1524, 2582, 187, 1518784, 1489234
1525, 2583, 187, 1523256, 1493706
1525, 2584, 187, 1523275, 1493725
1525, 2585, 187, 1523290, 1493740
1525, 2586, 187, 1523352, 1493802
1526, 2587, 187, 1523468, 1493918
1526, 2588, 187, 1523935, 1494385
1526, 2589, 187, 1524004, 1494454
1526, 2590, 187, 1524384, 1494834
1526, 2591, 187, 1524631, 1495081
1526, 2592, 187, 1524918, 1495368
1526, 2593, 187, 1525166, 1495616
1527, 2594, 187, 1525514, 1495964
1528, 2595, 187, 1525885, 1496335
1529, 2596, 187, 1526212, 1496662
1530, 2597, 187, 1526459, 1496909
1531, 2598, 187, 1526824, 1497274
1532, 2599, 187, 1527096, 1497546
1533, 2600, 187, 1527466, 1497916
1534, 2601, 187, 1528243, 1498693
1535, 2602, 187, 1528683, 1499133
1536, 2603, 187, 1529079, 1499529
1537, 2604, 187, 1529440, 1499890
1538, 2605, 187, 1529989, 1500439
1539, 2606, 187, 1530452, 1500902
1540, 2607, 187, 1530868, 1501318
1541, 2608, 187, 1531110, 1501560
1542, 2609, 187, 1531576, 1502026
1543, 2610, 187, 1531818, 1502268
1544, 2611, 187, 1532247, 1502697
1545, 2612, 187, 1532491, 1502941
1546, 2613, 187, 1536398, 1506848
1547, 2614, 187, 1537220, 1507670
1547, 2615, 187, 1537264, 1507714
1548, 2616, 187, 1537381, 1507831
1549, 2617, 187, 1538997, 1509447
1550, 2618, 187, 1540132, 1510582
1550, 2619, 187, 1541199, 1511649
1550, 2620, 187, 1541252, 1511702
1551, 2621, 187, 1541516, 1511966
1551, 2622, 187, 1541636, 1512086
1552, 2623, 187, 1541851, 1512301
1553, 2624, 187, 1542084, 1512534
1554, 2625, 187, 1542294, 1512744
1554, 2626, 187, 1542342, 1512792
1555, 2627, 187, 1542726, 1513176
1556, 2628, 187, 1543509, 1513959
1556, 2629, 187, 1543878, 1514328
1557, 2630, 187, 1544016, 1514466
1557, 2631, 187, 1544059, 1514509
1558, 2632, 187, 1544340, 1514790
1559, 2633, 187, 1546200, 1516650
1560, 2634, 187, 1547048, 1517498
1561, 2635, 187, 1548751, 1519201
1562, 2636, 187, 1548817, 1519267
1563, 2637, 187, 1548854, 1519304
1564, 2638, 187, 1548926, 1519376
1565, 2639, 187, 1550267, 1520717
1566, 2640, 187, 1550311, 1520761
1567, 2641, 187, 1551491, 1521941
1568, 2642, 187, 1551596, 1522046
1568, 2643, 187, 1551643, 1522093
1569, 2644, 187, 1552336, 1522786
1570, 2645, 187, 1553637, 1524087
1571, 2646, 187, 1554140, 1524590
1572, 2647, 187, 1554633, 1525083
1573, 2648, 187, 1554710, 1525160
1574, 2649, 187, 1557963, 1528413
1575, 2650, 187, 1558234, 1528684
1576, 2651, 187, 1558472, 1528922
1577, 2652, 187, 1558768, 1529218
1578, 2653, 187, 1559394, 1529844
1579, 2654, 187, 1559452, 1529902
1579, 2655, 187, 1559495, 1529945
1580, 2656, 187, 1559589, 1530039
1580, 2657, 187, 1559646, 1530096
1580, 2658, 188, 1559671, 1530156
1580, 2659, 189, 1559696, 1530216
1580, 2660, 190, 1559720, 1530276
1580, 2661, 191, 1559757, 1530336
1580, 2662, 192, 1559790, 1530396
1580, 2663, 193, 1559833, 1530456
1580, 2664, 194, 1559857, 1530516
1580, 2665, 195, 1559885, 1530576
1580, 2666, 196, 1559921, 1530636
1580, 2667, 197, 1559947, 1530696
1580, 2668, 198, 1559974, 1530756
1581, 2669, 198, 1560667, 1531449
1582, 2670, 198, 1561059, 1531841
1583, 2671, 198, 1561190, 1531972
1583, 2672, 198, 1561225, 1532007
1584, 2673, 198, 1561729, 1532511
1585, 2674, 198, 1562016, 1532798
1585, 2675, 198, 1562077, 1532859
1586, 2676, 198, 1562202, 1532984
1587, 2677, 198, 1562766, 1533548
1588, 2678, 198, 1563069, 1533851
1589, 2679, 198, 1563188, 1533970
1589, 2680, 198, 1563229, 1534011
1590, 2681, 198, 1563794, 1534576
1591, 2682, 198, 1565940, 1536722
1592, 2683, 198, 1568043, 1538825
1593, 2684, 198, 1568321, 1539103
1594, 2685, 198, 1568700, 1539482
1595, 2686, 198, 1568988, 1539770
1596, 2687, 198, 1570225, 1541007
1597, 2688, 198, 1570718, 1541500
1598, 2689, 198, 1571000, 1541782
1599, 2690, 198, 1571190, 1541972
1599, 2691, 198, 1571356, 1542138
1599, 2692, 199, 1571566, 1542198
1600, 2693, 199, 1572143, 1542775
1600, 2694, 199, 1572398, 1543030
1601, 2695, 199, 1572699, 1543331
1602, 2696, 199, 1572997, 1543629
1602, 2697, 199, 1573240, 1543872
1602, 2698, 199, 1573496, 1544128
1603, 2699, 199, 1575377, 1546009
1603, 2700, 199, 1575622, 1546254
1604, 2701, 199, 1575871, 1546503
1605, 2702, 199, 1576208, 1546840
1606, 2703, 199, 1576502, 1547134
1607, 2704, 199, 1576994, 1547626
1607, 2705, 199, 1577513, 1548145
1608, 2706, 199, 1577867, 1548499
1609, 2707, 199, 1578216, 1548848
1610, 2708, 199, 1578391, 1549023
1610, 2709, 199, 1578445, 1549077
1611, 2710, 199, 1578578, 1549210
1612, 2711, 199, 1578999, 1549631
1613, 2712, 199, 1581372, 1552004
1614, 2713, 199, 1582327, 1552959
1615, 2714, 199, 1582455, 1553087
1615, 2715, 199, 1582483, 1553115
1616, 2716, 199, 1582921, 1553553
1616, 2717, 199, 1582979, 1553611
1616, 2718, 199, 1583029, 1553661
1617, 2719, 199, 1583494, 1554126
1617, 2720, 199, 1583545, 1554177
1618, 2721, 199, 1583854, 1554486
1619, 2722, 199, 1584095, 1554727
1620, 2723, 199, 1584918, 1555550
1621, 2724, 199, 1585100, 1555732
1621, 2725, 199, 1585155, 1555787
1622, 2726, 199, 1585592, 1556224
1622, 2727, 199, 1585636, 1556268
1623, 2728, 199, 1585993, 1556625
1623, 2729, 199, 1588184, 1558816
1623, 2730, 199, 1588423, 1559055
1624, 2731, 199, 1588441, 1559073
1625, 2732, 199, 1588449, 1559081
1625, 2733, 199, 1588462, 1559094
1626, 2734, 199, 1588546, 1559178
1626, 2735, 199, 1588592, 1559224
1627, 2736, 199, 1588720, 1559352
1628, 2737, 199, 1588981, 1559613
1629, 2738, 199, 1589300, 1559932
1629, 2739, 199, 1589360, 1559992
1630, 2740, 199, 1589733, 1560365
1630, 2741, 199, 1589782, 1560414
1630, 2742, 200, 1589825, 1560474
1631, 2743, 200, 1590215, 1560864
1631, 2744, 200, 1590267, 1560916
1631, 2745, 200, 1590321, 1560970
1632, 2746, 200, 1590844, 1561493
1633, 2747, 200, 1591217, 1561866
1634, 2748, 200, 1591590, 1562239
1635, 2749, 200, 1591613, 1562262
1635, 2750, 200, 1591681, 1562330
1636, 2751, 200, 1591801, 1562450
1636, 2752, 200, 1591836, 1562485
1636, 2753, 201, 1591870, 1562545
1636, 2754, 202, 1591896, 1562605
1636, 2755, 203, 1591922, 1562665
1636, 2756, 204, 1591948, 1562725
1636, 2757, 205, 1591986, 1562785
1636, 2758, 206, 1592009, 1562845
1636, 2759, 206, 1592251, 1563087
1637, 2760, 206, 1592475, 1563311
1637, 2761, 206, 1592591, 1563427
1638, 2762, 206, 1592929, 1563765
1638, 2763, 206, 1592989, 1563825
1638, 2764, 207, 1593016, 1563885
1638, 2765, 208, 1593050, 1563945
1638, 2766, 209, 1593073, 1564005
1639, 2767, 209, 1593700, 1564632
1640, 2768, 209, 1594006, 1564938
1641, 2769, 209, 1594420, 1565352
1642, 2770, 209, 1594606, 1565538
1643, 2771, 209, 1594761, 1565693
1644, 2772, 209, 1594772, 1565704
1645, 2773, 209, 1595501, 1566433
1646, 2774, 209, 1596097, 1567029
1646, 2775, 209, 1596154, 1567086
1647, 2776, 209, 1596374, 1567306
1647, 2777, 209, 1596561, 1567493
1647, 2778, 210, 1596656, 1567553
1648, 2779, 210, 1596992, 1567889
1648, 2780, 210, 1597040, 1567937
1649, 2781, 210, 1597613, 1568510
1650, 2782, 210, 1598729, 1569626
1651, 2783, 210, 1599226, 1570123
1652, 2784, 210, 1601736, 1572633
1653, 2785, 210, 1603393, 1574290
1654, 2786, 210, 1604278, 1575175
1655, 2787, 210, 1604764, 1575661
1656, 2788, 210, 1605062, 1575959
1657, 2789, 210, 1605319, 1576216
1658, 2790, 210, 1605661, 1576558
1659, 2791, 210, 1606279, 1577176
1660, 2792, 210, 1606670, 1577567
1661, 2793, 210, 1607100, 1577997
1662, 2794, 210, 1607385, 1578282
1663, 2795, 210, 1607736, 1578633
1664, 2796, 210, 1608004, 1578901
1665, 2797, 210, 1608512, 1579409
